2025-06-24 17:52:52, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 17:57:18, 電壓: 0.61V, pH: 2.15, ORP: 1392mV
2025-06-24 17:57:19, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 17:57:20, 電壓: 0.61V, pH: 2.15, ORP: 1391mV
2025-06-24 17:57:21, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 17:57:21, 電壓: 0.62V, pH: 2.16, ORP: 1389mV
2025-06-24 17:57:22, 電壓: 0.63V, pH: 2.20, ORP: 1380mV
2025-06-24 17:57:23, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 17:57:24, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 17:57:25, 電壓: 0.62V, pH: 2.17, ORP: 1388mV
2025-06-24 17:57:25, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 17:57:26, 電壓: 0.60V, pH: 2.11, ORP: 1398mV
2025-06-24 17:57:27, 電壓: 0.62V, pH: 2.16, ORP: 1391mV
2025-06-24 17:57:28, 電壓: 0.60V, pH: 2.09, ORP: 1410mV
2025-06-24 17:57:29, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 17:57:30, 電壓: 0.60V, pH: 2.12, ORP: 1400mV
2025-06-24 17:57:30, 電壓: 0.61V, pH: 2.15, ORP: 1390mV
2025-06-24 17:57:31, 電壓: 0.60V, pH: 2.09, ORP: 1411mV
2025-06-24 17:57:32, 電壓: 0.61V, pH: 2.14, ORP: 1397mV
2025-06-24 17:57:33, 電壓: 0.60V, pH: 2.10, ORP: 1408mV
2025-06-24 17:57:34, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 17:57:34, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 17:57:35, 電壓: 0.61V, pH: 2.13, ORP: 1399mV
2025-06-24 17:57:36, 電壓: 0.59V, pH: 2.06, ORP: 1419mV
2025-06-24 17:57:37, 電壓: 0.61V, pH: 2.15, ORP: 1397mV
2025-06-24 17:57:37, 電壓: 0.62V, pH: 2.16, ORP: 1388mV
2025-06-24 17:57:38, 電壓: 0.65V, pH: 2.26, ORP: 1362mV
2025-06-24 17:57:39, 電壓: 0.63V, pH: 2.20, ORP: 1379mV
2025-06-24 17:57:40, 電壓: 0.65V, pH: 2.26, ORP: 1363mV
2025-06-24 17:57:41, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 17:57:42, 電壓: 0.66V, pH: 2.29, ORP: 1352mV
2025-06-24 17:57:42, 電壓: 0.61V, pH: 2.13, ORP: 1393mV
2025-06-24 17:57:43, 電壓: 0.61V, pH: 2.13, ORP: 1399mV
2025-06-24 17:57:44, 電壓: 0.61V, pH: 2.15, ORP: 1393mV
2025-06-24 17:57:45, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 17:57:46, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 17:57:46, 電壓: 0.73V, pH: 2.57, ORP: 1277mV
2025-06-24 17:57:47, 電壓: 0.82V, pH: 2.86, ORP: 1195mV
2025-06-24 17:57:48, 電壓: 0.82V, pH: 2.88, ORP: 1190mV
2025-06-24 17:57:49, 電壓: 0.67V, pH: 2.34, ORP: 1337mV
2025-06-24 17:57:50, 電壓: 0.73V, pH: 2.56, ORP: 1279mV
2025-06-24 17:57:50, 電壓: 0.68V, pH: 2.38, ORP: 1321mV
2025-06-24 17:57:51, 電壓: 0.63V, pH: 2.19, ORP: 1380mV
2025-06-24 17:57:52, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 17:57:53, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 17:57:54, 電壓: 0.64V, pH: 2.23, ORP: 1366mV
2025-06-24 17:57:54, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 17:57:55, 電壓: 0.64V, pH: 2.22, ORP: 1371mV
2025-06-24 17:57:56, 電壓: 0.63V, pH: 2.22, ORP: 1374mV
2025-06-24 17:57:57, 電壓: 0.65V, pH: 2.29, ORP: 1354mV
2025-06-24 17:57:58, 電壓: 0.66V, pH: 2.31, ORP: 1349mV
2025-06-24 17:57:58, 電壓: 0.66V, pH: 2.30, ORP: 1347mV
2025-06-24 17:57:59, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 17:58:00, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 17:58:01, 電壓: 0.64V, pH: 2.25, ORP: 1362mV
2025-06-24 17:58:02, 電壓: 0.66V, pH: 2.31, ORP: 1346mV
2025-06-24 17:58:02, 電壓: 0.64V, pH: 2.25, ORP: 1359mV
2025-06-24 17:58:03, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 17:58:04, 電壓: 0.61V, pH: 2.14, ORP: 1393mV
2025-06-24 17:58:05, 電壓: 0.64V, pH: 2.22, ORP: 1372mV
2025-06-24 17:58:06, 電壓: 0.65V, pH: 2.29, ORP: 1352mV
2025-06-24 17:58:06, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 17:58:07, 電壓: 0.60V, pH: 2.11, ORP: 1403mV
2025-06-24 17:58:08, 電壓: 0.63V, pH: 2.19, ORP: 1383mV
2025-06-24 17:58:09, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 17:58:10, 電壓: 0.65V, pH: 2.26, ORP: 1361mV
2025-06-24 17:58:10, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 17:58:11, 電壓: 0.65V, pH: 2.27, ORP: 1362mV
2025-06-24 17:58:12, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 17:58:13, 電壓: 0.65V, pH: 2.28, ORP: 1360mV
2025-06-24 17:58:14, 電壓: 0.64V, pH: 2.22, ORP: 1368mV
2025-06-24 17:58:14, 電壓: 0.65V, pH: 2.29, ORP: 1355mV
2025-06-24 17:58:15, 電壓: 0.63V, pH: 2.22, ORP: 1369mV
2025-06-24 17:58:16, 電壓: 0.65V, pH: 2.26, ORP: 1364mV
2025-06-24 17:58:17, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 17:58:18, 電壓: 0.66V, pH: 2.31, ORP: 1350mV
2025-06-24 17:58:18, 電壓: 0.64V, pH: 2.25, ORP: 1362mV
2025-06-24 17:58:19, 電壓: 0.65V, pH: 2.26, ORP: 1359mV
2025-06-24 17:58:20, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 17:58:21, 電壓: 0.65V, pH: 2.27, ORP: 1362mV
2025-06-24 17:58:22, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 17:58:22, 電壓: 0.66V, pH: 2.30, ORP: 1353mV
2025-06-24 17:58:23, 電壓: 0.65V, pH: 2.26, ORP: 1357mV
2025-06-24 17:58:24, 電壓: 0.66V, pH: 2.31, ORP: 1349mV
2025-06-24 17:58:25, 電壓: 0.64V, pH: 2.23, ORP: 1370mV
2025-06-24 17:58:26, 電壓: 0.65V, pH: 2.26, ORP: 1365mV
2025-06-24 17:58:26, 電壓: 0.61V, pH: 2.13, ORP: 1397mV
2025-06-24 17:58:27, 電壓: 0.62V, pH: 2.18, ORP: 1386mV
2025-06-24 17:58:28, 電壓: 0.61V, pH: 2.14, ORP: 1392mV
2025-06-24 17:58:29, 電壓: 0.62V, pH: 2.16, ORP: 1393mV
2025-06-24 17:58:30, 電壓: 0.62V, pH: 2.17, ORP: 1390mV
2025-06-24 17:58:30, 電壓: 0.65V, pH: 2.27, ORP: 1361mV
2025-06-24 17:58:31, 電壓: 0.66V, pH: 2.32, ORP: 1345mV
2025-06-24 17:58:32, 電壓: 0.66V, pH: 2.30, ORP: 1348mV
2025-06-24 17:58:33, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 17:58:34, 電壓: 0.65V, pH: 2.28, ORP: 1360mV
2025-06-24 17:58:34, 電壓: 0.65V, pH: 2.28, ORP: 1355mV
2025-06-24 17:58:35, 電壓: 0.66V, pH: 2.31, ORP: 1347mV
2025-06-24 17:58:36, 電壓: 0.62V, pH: 2.16, ORP: 1385mV
2025-06-24 17:58:37, 電壓: 0.60V, pH: 2.10, ORP: 1405mV
2025-06-24 17:58:38, 電壓: 0.61V, pH: 2.13, ORP: 1396mV
2025-06-24 17:58:38, 電壓: 0.61V, pH: 2.14, ORP: 1395mV
2025-06-24 17:58:39, 電壓: 0.62V, pH: 2.17, ORP: 1384mV
2025-06-24 17:58:40, 電壓: 0.62V, pH: 2.16, ORP: 1390mV
2025-06-24 17:58:41, 電壓: 0.64V, pH: 2.25, ORP: 1369mV
2025-06-24 17:58:42, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 17:58:42, 電壓: 0.65V, pH: 2.29, ORP: 1353mV
2025-06-24 17:58:43, 電壓: 0.64V, pH: 2.24, ORP: 1365mV
2025-06-24 17:58:44, 電壓: 0.66V, pH: 2.30, ORP: 1351mV
2025-06-24 17:58:45, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 17:58:46, 電壓: 0.66V, pH: 2.33, ORP: 1343mV
2025-06-24 17:58:46, 電壓: 0.65V, pH: 2.27, ORP: 1356mV
2025-06-24 17:58:47, 電壓: 0.65V, pH: 2.28, ORP: 1358mV
2025-06-24 17:58:48, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 17:58:49, 電壓: 0.65V, pH: 2.27, ORP: 1361mV
2025-06-24 17:58:50, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 17:58:50, 電壓: 0.65V, pH: 2.28, ORP: 1356mV
2025-06-24 17:58:51, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 17:58:52, 電壓: 0.67V, pH: 2.33, ORP: 1344mV
2025-06-24 17:58:53, 電壓: 0.66V, pH: 2.30, ORP: 1349mV
2025-06-24 17:58:54, 電壓: 0.65V, pH: 2.27, ORP: 1360mV
2025-06-24 17:58:54, 電壓: 0.60V, pH: 2.11, ORP: 1405mV
2025-06-24 17:58:55, 電壓: 0.60V, pH: 2.10, ORP: 1406mV
2025-06-24 17:58:56, 電壓: 0.61V, pH: 2.12, ORP: 1400mV
2025-06-24 17:58:57, 電壓: 0.61V, pH: 2.13, ORP: 1395mV
2025-06-24 17:58:58, 電壓: 0.60V, pH: 2.11, ORP: 1401mV
2025-06-24 17:58:58, 電壓: 0.60V, pH: 2.09, ORP: 1409mV
2025-06-24 17:58:59, 電壓: 0.60V, pH: 2.10, ORP: 1406mV
2025-06-24 17:59:00, 電壓: 0.62V, pH: 2.16, ORP: 1388mV
2025-06-24 17:59:01, 電壓: 0.62V, pH: 2.17, ORP: 1388mV
2025-06-24 17:59:02, 電壓: 0.69V, pH: 2.41, ORP: 1325mV
2025-06-24 17:59:02, 電壓: 0.84V, pH: 2.96, ORP: 1171mV
2025-06-24 17:59:03, 電壓: 0.85V, pH: 2.97, ORP: 1165mV
2025-06-24 17:59:04, 電壓: 0.87V, pH: 3.03, ORP: 1147mV
2025-06-24 17:59:05, 電壓: 0.85V, pH: 2.96, ORP: 1163mV
2025-06-24 17:59:06, 電壓: 0.85V, pH: 2.98, ORP: 1159mV
2025-06-24 17:59:07, 電壓: 0.84V, pH: 2.93, ORP: 1178mV
2025-06-24 17:59:07, 電壓: 0.86V, pH: 3.03, ORP: 1149mV
2025-06-24 17:59:08, 電壓: 0.67V, pH: 2.35, ORP: 1333mV
2025-06-24 17:59:09, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 17:59:10, 電壓: 0.61V, pH: 2.15, ORP: 1389mV
2025-06-24 17:59:10, 電壓: 0.62V, pH: 2.16, ORP: 1391mV
2025-06-24 17:59:11, 電壓: 0.77V, pH: 2.68, ORP: 1247mV
2025-06-24 17:59:12, 電壓: 0.88V, pH: 3.08, ORP: 1140mV
2025-06-24 17:59:13, 電壓: 0.86V, pH: 3.00, ORP: 1153mV
2025-06-24 17:59:14, 電壓: 0.87V, pH: 3.04, ORP: 1146mV
2025-06-24 17:59:15, 電壓: 0.84V, pH: 2.94, ORP: 1175mV
2025-06-24 17:59:15, 電壓: 0.88V, pH: 3.07, ORP: 1137mV
2025-06-24 17:59:16, 電壓: 0.87V, pH: 3.04, ORP: 1143mV
2025-06-24 17:59:17, 電壓: 0.87V, pH: 3.03, ORP: 1147mV
2025-06-24 17:59:18, 電壓: 0.84V, pH: 2.94, ORP: 1172mV
2025-06-24 17:59:19, 電壓: 0.87V, pH: 3.05, ORP: 1143mV
2025-06-24 17:59:19, 電壓: 0.87V, pH: 3.05, ORP: 1143mV
2025-06-24 17:59:20, 電壓: 0.87V, pH: 3.05, ORP: 1143mV
2025-06-24 17:59:21, 電壓: 0.85V, pH: 2.99, ORP: 1158mV
2025-06-24 17:59:22, 電壓: 0.87V, pH: 3.05, ORP: 1147mV
2025-06-24 17:59:23, 電壓: 0.88V, pH: 3.08, ORP: 1131mV
2025-06-24 17:59:23, 電壓: 0.88V, pH: 3.08, ORP: 1134mV
2025-06-24 17:59:24, 電壓: 0.86V, pH: 3.00, ORP: 1154mV
2025-06-24 17:59:25, 電壓: 0.85V, pH: 2.96, ORP: 1165mV
2025-06-24 17:59:26, 電壓: 0.82V, pH: 2.88, ORP: 1188mV
2025-06-24 17:59:27, 電壓: 0.63V, pH: 2.22, ORP: 1368mV
2025-06-24 17:59:27, 電壓: 0.66V, pH: 2.32, ORP: 1345mV
2025-06-24 17:59:28, 電壓: 0.66V, pH: 2.30, ORP: 1350mV
2025-06-24 17:59:29, 電壓: 0.67V, pH: 2.36, ORP: 1338mV
2025-06-24 17:59:30, 電壓: 0.66V, pH: 2.32, ORP: 1343mV
2025-06-24 17:59:31, 電壓: 0.80V, pH: 2.78, ORP: 1219mV
2025-06-24 17:59:31, 電壓: 0.84V, pH: 2.93, ORP: 1171mV
2025-06-24 17:59:32, 電壓: 0.86V, pH: 3.02, ORP: 1153mV
2025-06-24 17:59:33, 電壓: 0.83V, pH: 2.91, ORP: 1183mV
2025-06-24 17:59:34, 電壓: 0.85V, pH: 2.96, ORP: 1166mV
2025-06-24 17:59:35, 電壓: 0.85V, pH: 2.97, ORP: 1161mV
2025-06-24 17:59:35, 電壓: 0.86V, pH: 3.03, ORP: 1151mV
2025-06-24 17:59:36, 電壓: 0.85V, pH: 2.96, ORP: 1165mV
2025-06-24 17:59:37, 電壓: 0.89V, pH: 3.10, ORP: 1127mV
2025-06-24 17:59:38, 電壓: 0.87V, pH: 3.06, ORP: 1136mV
2025-06-24 17:59:39, 電壓: 0.88V, pH: 3.10, ORP: 1133mV
2025-06-24 17:59:39, 電壓: 0.87V, pH: 3.05, ORP: 1142mV
2025-06-24 17:59:40, 電壓: 0.89V, pH: 3.13, ORP: 1122mV
2025-06-24 17:59:41, 電壓: 0.89V, pH: 3.10, ORP: 1126mV
2025-06-24 17:59:42, 電壓: 0.88V, pH: 3.07, ORP: 1137mV
2025-06-24 17:59:43, 電壓: 0.85V, pH: 2.98, ORP: 1163mV
2025-06-24 17:59:43, 電壓: 0.87V, pH: 3.04, ORP: 1149mV
2025-06-24 17:59:44, 電壓: 0.86V, pH: 3.02, ORP: 1148mV
2025-06-24 17:59:45, 電壓: 0.76V, pH: 2.66, ORP: 1243mV
2025-06-24 17:59:46, 電壓: 0.71V, pH: 2.49, ORP: 1300mV
2025-06-24 17:59:47, 電壓: 0.71V, pH: 2.50, ORP: 1292mV
2025-06-24 17:59:47, 電壓: 0.82V, pH: 2.87, ORP: 1193mV
2025-06-24 17:59:48, 電壓: 0.84V, pH: 2.95, ORP: 1163mV
2025-06-24 17:59:49, 電壓: 0.86V, pH: 2.99, ORP: 1159mV
2025-06-24 17:59:50, 電壓: 0.83V, pH: 2.89, ORP: 1184mV
2025-06-24 17:59:51, 電壓: 0.87V, pH: 3.03, ORP: 1150mV
2025-06-24 17:59:51, 電壓: 0.85V, pH: 2.98, ORP: 1161mV
2025-06-24 17:59:52, 電壓: 0.86V, pH: 3.00, ORP: 1156mV
2025-06-24 17:59:53, 電壓: 0.81V, pH: 2.85, ORP: 1196mV
2025-06-24 17:59:54, 電壓: 0.84V, pH: 2.93, ORP: 1179mV
2025-06-24 17:59:55, 電壓: 0.83V, pH: 2.90, ORP: 1183mV
2025-06-24 17:59:55, 電壓: 0.85V, pH: 2.99, ORP: 1158mV
2025-06-24 17:59:56, 電壓: 0.83V, pH: 2.90, ORP: 1180mV
2025-06-24 17:59:57, 電壓: 0.86V, pH: 3.03, ORP: 1150mV
2025-06-24 17:59:58, 電壓: 0.84V, pH: 2.93, ORP: 1172mV
2025-06-24 17:59:59, 電壓: 0.85V, pH: 2.98, ORP: 1165mV
2025-06-24 17:59:59, 電壓: 0.83V, pH: 2.92, ORP: 1180mV
2025-06-24 18:00:00, 電壓: 0.78V, pH: 2.73, ORP: 1230mV
2025-06-24 18:00:01, 電壓: 0.84V, pH: 2.93, ORP: 1179mV
2025-06-24 18:00:02, 電壓: 0.88V, pH: 3.09, ORP: 1126mV
2025-06-24 18:00:03, 電壓: 0.83V, pH: 2.91, ORP: 1177mV
2025-06-24 18:00:03, 電壓: 0.71V, pH: 2.47, ORP: 1302mV
2025-06-24 18:00:04, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 18:00:05, 電壓: 0.68V, pH: 2.38, ORP: 1330mV
2025-06-24 18:00:06, 電壓: 0.67V, pH: 2.33, ORP: 1340mV
2025-06-24 18:00:07, 電壓: 0.67V, pH: 2.35, ORP: 1334mV
2025-06-24 18:00:07, 電壓: 0.65V, pH: 2.27, ORP: 1360mV
2025-06-24 18:00:08, 電壓: 0.66V, pH: 2.31, ORP: 1351mV
2025-06-24 18:00:09, 電壓: 0.65V, pH: 2.29, ORP: 1355mV
2025-06-24 18:00:10, 電壓: 0.67V, pH: 2.34, ORP: 1340mV
2025-06-24 18:00:11, 電壓: 0.65V, pH: 2.28, ORP: 1352mV
2025-06-24 18:00:11, 電壓: 0.66V, pH: 2.30, ORP: 1352mV
2025-06-24 18:00:12, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 18:00:13, 電壓: 0.66V, pH: 2.30, ORP: 1354mV
2025-06-24 18:00:14, 電壓: 0.65V, pH: 2.28, ORP: 1354mV
2025-06-24 18:00:15, 電壓: 0.66V, pH: 2.32, ORP: 1343mV
2025-06-24 18:00:15, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 18:00:16, 電壓: 0.65V, pH: 2.27, ORP: 1361mV
2025-06-24 18:00:17, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:00:18, 電壓: 0.67V, pH: 2.33, ORP: 1344mV
2025-06-24 18:00:19, 電壓: 0.64V, pH: 2.24, ORP: 1364mV
2025-06-24 18:00:19, 電壓: 0.65V, pH: 2.28, ORP: 1358mV
2025-06-24 18:00:20, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 18:00:21, 電壓: 0.65V, pH: 2.28, ORP: 1354mV
2025-06-24 18:00:22, 電壓: 0.65V, pH: 2.27, ORP: 1358mV
2025-06-24 18:00:23, 電壓: 0.65V, pH: 2.28, ORP: 1354mV
2025-06-24 18:00:23, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 18:00:24, 電壓: 0.65V, pH: 2.27, ORP: 1364mV
2025-06-24 18:00:25, 電壓: 0.65V, pH: 2.29, ORP: 1353mV
2025-06-24 18:00:26, 電壓: 0.67V, pH: 2.35, ORP: 1338mV
2025-06-24 18:00:27, 電壓: 0.65V, pH: 2.29, ORP: 1351mV
2025-06-24 18:00:27, 電壓: 0.65V, pH: 2.29, ORP: 1353mV
2025-06-24 18:00:28, 電壓: 0.65V, pH: 2.26, ORP: 1363mV
2025-06-24 18:00:29, 電壓: 0.64V, pH: 2.25, ORP: 1367mV
2025-06-24 18:00:30, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:00:31, 電壓: 0.67V, pH: 2.34, ORP: 1341mV
2025-06-24 18:00:31, 電壓: 0.67V, pH: 2.34, ORP: 1339mV
2025-06-24 18:00:32, 電壓: 0.67V, pH: 2.35, ORP: 1336mV
2025-06-24 18:00:33, 電壓: 0.65V, pH: 2.28, ORP: 1356mV
2025-06-24 18:00:34, 電壓: 0.66V, pH: 2.31, ORP: 1350mV
2025-06-24 18:00:35, 電壓: 0.65V, pH: 2.27, ORP: 1359mV
2025-06-24 18:00:35, 電壓: 0.66V, pH: 2.32, ORP: 1346mV
2025-06-24 18:00:36, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 18:00:37, 電壓: 0.64V, pH: 2.26, ORP: 1359mV
2025-06-24 18:00:38, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 18:00:39, 電壓: 0.63V, pH: 2.22, ORP: 1375mV
2025-06-24 18:00:40, 電壓: 0.63V, pH: 2.20, ORP: 1379mV
2025-06-24 18:00:40, 電壓: 0.65V, pH: 2.26, ORP: 1363mV
2025-06-24 18:00:41, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 18:00:42, 電壓: 0.76V, pH: 2.64, ORP: 1257mV
2025-06-24 18:00:43, 電壓: 0.87V, pH: 3.05, ORP: 1142mV
2025-06-24 18:00:43, 電壓: 0.87V, pH: 3.05, ORP: 1138mV
2025-06-24 18:00:44, 電壓: 0.89V, pH: 3.13, ORP: 1122mV
2025-06-24 18:00:45, 電壓: 0.90V, pH: 3.14, ORP: 1115mV
2025-06-24 18:00:46, 電壓: 0.88V, pH: 3.09, ORP: 1127mV
2025-06-24 18:00:47, 電壓: 0.89V, pH: 3.11, ORP: 1125mV
2025-06-24 18:00:47, 電壓: 0.90V, pH: 3.14, ORP: 1122mV
2025-06-24 18:00:48, 電壓: 0.90V, pH: 3.14, ORP: 1117mV
2025-06-24 18:00:49, 電壓: 0.91V, pH: 3.18, ORP: 1109mV
2025-06-24 18:00:50, 電壓: 0.91V, pH: 3.18, ORP: 1102mV
2025-06-24 18:00:51, 電壓: 0.89V, pH: 3.13, ORP: 1116mV
2025-06-24 18:00:52, 電壓: 0.91V, pH: 3.18, ORP: 1108mV
2025-06-24 18:00:52, 電壓: 0.88V, pH: 3.09, ORP: 1133mV
2025-06-24 18:00:53, 電壓: 0.89V, pH: 3.10, ORP: 1128mV
2025-06-24 18:00:54, 電壓: 0.90V, pH: 3.15, ORP: 1113mV
2025-06-24 18:00:55, 電壓: 0.91V, pH: 3.19, ORP: 1102mV
2025-06-24 18:00:56, 電壓: 0.89V, pH: 3.11, ORP: 1123mV
2025-06-24 18:00:56, 電壓: 0.87V, pH: 3.05, ORP: 1144mV
2025-06-24 18:00:57, 電壓: 0.88V, pH: 3.06, ORP: 1142mV
2025-06-24 18:00:58, 電壓: 0.90V, pH: 3.14, ORP: 1119mV
2025-06-24 18:00:59, 電壓: 0.90V, pH: 3.15, ORP: 1114mV
2025-06-24 18:01:00, 電壓: 0.88V, pH: 3.07, ORP: 1131mV
2025-06-24 18:01:00, 電壓: 0.89V, pH: 3.11, ORP: 1123mV
2025-06-24 18:01:01, 電壓: 0.88V, pH: 3.08, ORP: 1132mV
2025-06-24 18:01:02, 電壓: 0.89V, pH: 3.12, ORP: 1121mV
2025-06-24 18:01:03, 電壓: 0.90V, pH: 3.16, ORP: 1109mV
2025-06-24 18:01:04, 電壓: 0.90V, pH: 3.14, ORP: 1118mV
2025-06-24 18:01:04, 電壓: 0.89V, pH: 3.12, ORP: 1118mV
2025-06-24 18:01:05, 電壓: 0.90V, pH: 3.15, ORP: 1116mV
2025-06-24 18:01:06, 電壓: 0.90V, pH: 3.13, ORP: 1118mV
2025-06-24 18:01:07, 電壓: 0.91V, pH: 3.18, ORP: 1108mV
2025-06-24 18:01:08, 電壓: 0.90V, pH: 3.14, ORP: 1114mV
2025-06-24 18:01:08, 電壓: 0.88V, pH: 3.07, ORP: 1128mV
2025-06-24 18:01:09, 電壓: 0.85V, pH: 2.98, ORP: 1165mV
2025-06-24 18:01:10, 電壓: 0.88V, pH: 3.08, ORP: 1133mV
2025-06-24 18:01:11, 電壓: 0.88V, pH: 3.08, ORP: 1133mV
2025-06-24 18:01:12, 電壓: 0.89V, pH: 3.11, ORP: 1121mV
2025-06-24 18:01:12, 電壓: 0.88V, pH: 3.08, ORP: 1128mV
2025-06-24 18:01:13, 電壓: 0.90V, pH: 3.14, ORP: 1123mV
2025-06-24 18:01:14, 電壓: 0.86V, pH: 3.03, ORP: 1145mV
2025-06-24 18:01:15, 電壓: 0.91V, pH: 3.18, ORP: 1109mV
2025-06-24 18:01:16, 電壓: 0.88V, pH: 3.08, ORP: 1130mV
2025-06-24 18:01:16, 電壓: 0.90V, pH: 3.14, ORP: 1117mV
2025-06-24 18:01:17, 電壓: 0.86V, pH: 3.02, ORP: 1155mV
2025-06-24 18:01:18, 電壓: 0.91V, pH: 3.18, ORP: 1110mV
2025-06-24 18:01:19, 電壓: 0.88V, pH: 3.09, ORP: 1131mV
2025-06-24 18:01:20, 電壓: 0.88V, pH: 3.09, ORP: 1132mV
2025-06-24 18:01:20, 電壓: 0.87V, pH: 3.05, ORP: 1144mV
2025-06-24 18:01:21, 電壓: 0.88V, pH: 3.10, ORP: 1130mV
2025-06-24 18:01:22, 電壓: 0.89V, pH: 3.11, ORP: 1124mV
2025-06-24 18:01:23, 電壓: 0.90V, pH: 3.15, ORP: 1114mV
2025-06-24 18:01:24, 電壓: 0.87V, pH: 3.06, ORP: 1134mV
2025-06-24 18:01:24, 電壓: 0.89V, pH: 3.11, ORP: 1130mV
2025-06-24 18:01:25, 電壓: 0.88V, pH: 3.10, ORP: 1129mV
2025-06-24 18:01:26, 電壓: 0.90V, pH: 3.16, ORP: 1115mV
2025-06-24 18:01:27, 電壓: 0.88V, pH: 3.09, ORP: 1127mV
2025-06-24 18:01:28, 電壓: 0.87V, pH: 3.04, ORP: 1143mV
2025-06-24 18:01:28, 電壓: 0.86V, pH: 3.01, ORP: 1158mV
2025-06-24 18:01:29, 電壓: 0.86V, pH: 3.01, ORP: 1152mV
2025-06-24 18:01:30, 電壓: 0.89V, pH: 3.10, ORP: 1127mV
2025-06-24 18:01:31, 電壓: 0.89V, pH: 3.11, ORP: 1124mV
2025-06-24 18:01:32, 電壓: 0.88V, pH: 3.09, ORP: 1131mV
2025-06-24 18:01:32, 電壓: 0.88V, pH: 3.09, ORP: 1133mV
2025-06-24 18:01:33, 電壓: 0.88V, pH: 3.08, ORP: 1133mV
2025-06-24 18:01:34, 電壓: 0.90V, pH: 3.15, ORP: 1118mV
2025-06-24 18:01:35, 電壓: 0.90V, pH: 3.14, ORP: 1115mV
2025-06-24 18:01:36, 電壓: 0.88V, pH: 3.10, ORP: 1126mV
2025-06-24 18:01:36, 電壓: 0.87V, pH: 3.06, ORP: 1136mV
2025-06-24 18:01:37, 電壓: 0.88V, pH: 3.09, ORP: 1128mV
2025-06-24 18:01:38, 電壓: 0.87V, pH: 3.05, ORP: 1140mV
2025-06-24 18:01:39, 電壓: 0.88V, pH: 3.09, ORP: 1132mV
2025-06-24 18:01:40, 電壓: 0.89V, pH: 3.12, ORP: 1122mV
2025-06-24 18:01:40, 電壓: 0.91V, pH: 3.19, ORP: 1107mV
2025-06-24 18:01:41, 電壓: 0.89V, pH: 3.13, ORP: 1116mV
2025-06-24 18:01:42, 電壓: 0.90V, pH: 3.14, ORP: 1119mV
2025-06-24 18:01:43, 電壓: 0.87V, pH: 3.05, ORP: 1138mV
2025-06-24 18:01:44, 電壓: 0.88V, pH: 3.06, ORP: 1141mV
